input_value,input_label,pred_value,pred_label
52,normal,53.077976,normal
66,elevated,67.464516,elevated
56,elevated,56.71965,elevated
31,normal,31.249067,normal
52,normal,53.646362,normal
52,normal,53.236874,normal
63,elevated,61.65122,elevated
52,normal,49.493366,normal
36,normal,32.880318,normal
41,normal,39.74581,normal
42,normal,43.073864,normal
40,normal,39.632515,normal
55,normal,56.44129,elevated
36,normal,38.82639,normal
65,elevated,66.92977,elevated
56,elevated,56.978603,elevated
25,normal,27.494064,normal
69,elevated,69.499725,elevated
50,normal,48.15425,normal
41,normal,42.56646,normal
72,elevated,70.63578,elevated
62,elevated,63.112793,elevated
55,normal,55.357143,elevated
60,elevated,59.95985,elevated
53,normal,54.379395,normal
59,elevated,55.77448,elevated
36,normal,38.86949,normal
72,elevated,73.52177,elevated
37,normal,35.8711,normal
54,normal,54.239086,normal
58,elevated,61.690544,elevated
58,elevated,57.67886,elevated
42,normal,45.334545,normal
70,elevated,70.396614,elevated
54,normal,55.46313,elevated
59,elevated,59.481033,elevated
67,elevated,68.257355,elevated
46,normal,45.629707,normal
52,normal,52.992825,normal
92,elevated,94.70442,elevated
64,elevated,64.5815,elevated
44,normal,45.385628,normal
61,elevated,60.36249,elevated
57,elevated,56.14352,elevated
49,normal,51.683155,normal
52,normal,54.2339,normal
47,normal,49.539757,normal
63,elevated,64.78999,elevated
51,normal,50.66945,normal
67,elevated,67.982254,elevated
128,elevated,126.69507,elevated
51,normal,53.213657,normal
72,elevated,72.44198,elevated
32,normal,32.729248,normal
25,normal,28.190207,normal
46,normal,37.523766,normal
66,elevated,68.88002,elevated
49,normal,47.02698,normal
42,normal,43.593212,normal
55,normal,55.522427,elevated
53,normal,54.851368,normal
70,elevated,70.64223,elevated
50,normal,50.10216,normal
49,normal,45.88361,normal
42,normal,45.38717,normal
53,normal,54.1083,normal
41,normal,41.867764,normal
54,normal,55.811028,elevated
55,normal,54.97459,normal
33,normal,34.683388,normal
35,normal,38.02325,normal
53,normal,53.98941,normal
31,normal,30.58857,normal
55,normal,57.281044,elevated
37,normal,39.430428,normal
55,normal,55.481556,elevated
49,normal,48.528755,normal
54,normal,55.87311,elevated
38,normal,43.595116,normal
43,normal,41.98736,normal
58,elevated,59.070316,elevated
52,normal,53.13642,normal
56,elevated,56.087765,elevated
52,normal,54.911884,normal
51,normal,50.70511,normal
51,normal,50.799873,normal
55,normal,56.100792,elevated
61,elevated,59.279354,elevated
55,normal,56.09712,elevated
52,normal,52.50788,normal
38,normal,41.299614,normal
64,elevated,65.432205,elevated
48,normal,47.731903,normal
53,normal,54.047974,normal
52,normal,53.960587,normal
53,normal,55.732815,elevated
59,elevated,58.165585,elevated
59,elevated,61.274284,elevated
54,normal,55.11463,elevated
29,normal,31.538584,normal
40,normal,41.11585,normal
41,normal,43.213226,normal
48,normal,47.862495,normal
66,elevated,66.066475,elevated
59,elevated,60.18645,elevated
51,normal,50.47665,normal
52,normal,52.45339,normal
55,normal,55.36993,elevated
45,normal,49.39826,normal
68,elevated,69.44641,elevated
55,normal,56.362026,elevated
55,normal,55.042923,elevated
48,normal,47.224632,normal
34,normal,39.35385,normal
53,normal,53.872032,normal
60,elevated,60.846325,elevated
28,normal,28.01766,normal
58,elevated,60.139324,elevated
55,normal,56.775925,elevated
37,normal,37.292114,normal
27,normal,26.454416,normal
38,normal,41.28899,normal
52,normal,51.789608,normal
38,normal,42.045475,normal
53,normal,54.070595,normal
58,elevated,58.781773,elevated
55,normal,55.71575,elevated
56,elevated,57.941814,elevated
53,normal,54.679123,normal
53,normal,54.969448,normal
54,normal,54.344692,normal
52,normal,50.038116,normal
56,elevated,56.369102,elevated
60,elevated,60.90532,elevated
76,elevated,77.009926,elevated
57,elevated,58.661007,elevated
51,normal,51.943253,normal
55,normal,55.717365,elevated
36,normal,38.01402,normal
53,normal,54.15397,normal
65,elevated,65.306625,elevated
39,normal,38.41711,normal
56,elevated,57.696304,elevated
60,elevated,62.45945,elevated
65,elevated,65.54121,elevated
44,normal,44.41216,normal
55,normal,56.498844,elevated
60,elevated,61.791275,elevated
65,elevated,68.107925,elevated
49,normal,48.18092,normal
48,normal,45.068287,normal
78,elevated,76.12073,elevated
29,normal,32.524883,normal
60,elevated,60.620697,elevated
49,normal,52.361973,normal
53,normal,52.929478,normal
61,elevated,61.214848,elevated
53,normal,53.31075,normal
51,normal,52.654602,normal
50,normal,51.388382,normal
43,normal,45.520355,normal
56,elevated,55.984383,elevated
44,normal,51.83162,normal
59,elevated,59.555466,elevated
52,normal,52.145493,normal
60,elevated,61.496674,elevated
56,elevated,56.254784,elevated
32,normal,31.913061,normal
43,normal,42.222637,normal
40,normal,40.27758,normal
75,elevated,76.09558,elevated
53,normal,53.06073,normal
56,elevated,57.181885,elevated
57,elevated,57.581154,elevated
56,elevated,57.659523,elevated
54,normal,53.69079,normal
59,elevated,59.647892,elevated
68,elevated,70.01553,elevated
56,elevated,55.6279,elevated
69,elevated,69.24244,elevated
69,elevated,68.74334,elevated
56,elevated,55.341053,elevated
57,elevated,57.811565,elevated
62,elevated,63.148205,elevated
53,normal,54.300842,normal
32,normal,34.66829,normal
46,normal,44.63039,normal
53,normal,53.854645,normal
53,normal,52.603264,normal
56,elevated,56.59561,elevated
73,elevated,74.11772,elevated
46,normal,49.21701,normal
49,normal,50.369774,normal
44,normal,47.191982,normal
45,normal,48.250996,normal
41,normal,41.26999,normal
30,normal,33.09855,normal
33,normal,34.095688,normal
53,normal,52.635494,normal
52,normal,53.88649,normal
53,normal,53.06039,normal
34,normal,35.394276,normal
58,elevated,59.037697,elevated
57,elevated,57.506104,elevated
52,normal,53.14679,normal
53,normal,52.38327,normal
55,normal,55.091053,elevated
45,normal,48.582325,normal
53,normal,53.721024,normal
52,normal,52.84566,normal
40,normal,48.48891,normal
57,elevated,57.054855,elevated
50,normal,51.796738,normal
86,elevated,92.66066,elevated
52,normal,53.35542,normal
52,normal,53.348335,normal
58,elevated,59.24658,elevated
59,elevated,57.034958,elevated
64,elevated,64.65991,elevated
30,normal,29.901688,normal
55,normal,56.905964,elevated
67,elevated,66.31576,elevated
53,normal,52.730614,normal
45,normal,47.146393,normal
56,elevated,56.582188,elevated
34,normal,35.419346,normal
40,normal,39.582333,normal
54,normal,55.96444,elevated
55,normal,55.68516,elevated
61,elevated,63.887234,elevated
54,normal,52.732735,normal
56,elevated,58.414284,elevated
33,normal,35.10932,normal
49,normal,51.14933,normal
55,normal,54.35928,normal
65,elevated,65.45073,elevated
55,normal,54.999695,normal
35,normal,34.2119,normal
55,normal,56.380196,elevated
62,elevated,63.690742,elevated
60,elevated,59.849876,elevated
38,normal,37.752483,normal
54,normal,55.235207,elevated
54,normal,54.64776,normal
56,elevated,57.640553,elevated
54,normal,53.36424,normal
50,normal,49.36827,normal
43,normal,47.129677,normal
27,normal,32.61838,normal
48,normal,48.23154,normal
48,normal,48.78208,normal
46,normal,48.844032,normal
34,normal,41.998913,normal
49,normal,51.05687,normal
72,elevated,72.98448,elevated
45,normal,46.03236,normal
53,normal,52.862587,normal
56,elevated,56.760227,elevated
54,normal,55.18203,elevated
54,normal,54.49379,normal
56,elevated,56.03396,elevated
65,elevated,66.21395,elevated
29,normal,30.3287,normal
33,normal,35.686794,normal
54,normal,55.370975,elevated
31,normal,34.189102,normal
48,normal,49.694195,normal
46,normal,45.869465,normal
42,normal,38.564213,normal
62,elevated,61.906803,elevated
52,normal,52.85101,normal
52,normal,52.564976,normal
53,normal,53.906216,normal
69,elevated,66.9382,elevated
57,elevated,58.888435,elevated
52,normal,53.07086,normal
52,normal,52.818966,normal
59,elevated,59.471355,elevated
40,normal,40.424458,normal
47,normal,45.72759,normal
60,elevated,59.141384,elevated
36,normal,35.027103,normal
55,normal,55.487007,elevated
66,elevated,68.06023,elevated
31,normal,33.45674,normal
58,elevated,61.18384,elevated
65,elevated,65.86086,elevated
45,normal,50.779602,normal
52,normal,53.298378,normal
22,normal,23.550825,normal
53,normal,56.65857,elevated
55,normal,53.62457,normal
56,elevated,56.475983,elevated
96,elevated,101.03203,elevated
58,elevated,58.29777,elevated
68,elevated,68.72062,elevated
59,elevated,59.459408,elevated
58,elevated,60.030613,elevated
54,normal,56.3873,elevated
42,normal,43.877125,normal
58,elevated,58.105465,elevated
53,normal,53.138454,normal
50,normal,51.241802,normal
56,elevated,58.812805,elevated
36,normal,39.998966,normal
35,normal,35.020298,normal
43,normal,42.165306,normal
59,elevated,58.139137,elevated
60,elevated,60.379627,elevated
60,elevated,59.315556,elevated
58,elevated,58.93761,elevated
34,normal,34.351795,normal
55,normal,55.166367,elevated
36,normal,40.3336,normal
55,normal,54.259136,normal
46,normal,47.346035,normal
34,normal,34.7996,normal
60,elevated,62.722816,elevated
57,elevated,57.725285,elevated
54,normal,54.320442,normal
54,normal,54.536205,normal
61,elevated,61.981895,elevated
41,normal,37.69094,normal
42,normal,44.49135,normal
56,elevated,57.139103,elevated
38,normal,38.397285,normal
53,normal,54.35901,normal
49,normal,52.13079,normal
53,normal,54.95773,normal
57,elevated,58.38419,elevated
22,normal,25.503778,normal
58,elevated,57.428425,elevated
36,normal,37.361305,normal
31,normal,30.225525,normal
40,normal,38.718357,normal
78,elevated,81.75851,elevated
62,elevated,63.434803,elevated
54,normal,55.75897,elevated
60,elevated,61.636917,elevated
53,normal,55.456566,elevated
52,normal,51.723335,normal
54,normal,55.039917,elevated
54,normal,55.37835,elevated
41,normal,41.06552,normal
56,elevated,56.96818,elevated
72,elevated,69.11662,elevated
53,normal,52.486664,normal
48,normal,46.37202,normal
63,elevated,63.837193,elevated
68,elevated,74.90379,elevated
59,elevated,58.664883,elevated
37,normal,37.85515,normal
56,elevated,56.518707,elevated
44,normal,39.855896,normal
41,normal,43.143627,normal
72,elevated,72.09251,elevated
51,normal,51.73803,normal
45,normal,47.06099,normal
35,normal,37.184692,normal
63,elevated,63.501064,elevated
58,elevated,57.104786,elevated
57,elevated,57.787376,elevated
48,normal,50.05607,normal
53,normal,53.91321,normal
