input_value,input_label,pred_value,pred_label
46,normal,45.574207,normal
59,elevated,60.00155,elevated
61,elevated,60.620148,elevated
26,normal,27.517832,normal
40,normal,41.189697,normal
79,elevated,77.97081,elevated
70,elevated,68.581055,elevated
28,normal,27.183857,normal
57,elevated,55.65376,elevated
53,normal,52.306446,normal
49,normal,49.232857,normal
55,normal,53.593323,normal
36,normal,39.904404,normal
63,elevated,63.094467,elevated
51,normal,51.198326,normal
64,elevated,63.0597,elevated
118,elevated,113.104614,elevated
32,normal,31.855492,normal
66,elevated,62.999424,elevated
29,normal,25.919638,normal
19,normal,18.70401,normal
51,normal,42.131874,normal
55,normal,54.986183,normal
35,normal,35.878803,normal
39,normal,40.32277,normal
59,elevated,58.86839,elevated
52,normal,52.167908,normal
66,elevated,64.34616,elevated
52,normal,52.30298,normal
37,normal,36.629772,normal
42,normal,43.4853,normal
39,normal,40.970337,normal
45,normal,44.988377,normal
37,normal,40.022602,normal
51,normal,50.00447,normal
52,normal,51.86467,normal
25,normal,25.98745,normal
50,normal,47.695404,normal
28,normal,28.297964,normal
55,normal,54.948246,normal
52,normal,51.46376,normal
55,normal,53.8301,normal
45,normal,43.530502,normal
55,normal,54.73992,normal
37,normal,41.646454,normal
41,normal,39.74693,normal
56,elevated,55.393112,elevated
47,normal,47.266808,normal
62,elevated,58.953907,elevated
55,normal,55.559605,elevated
42,normal,45.165787,normal
53,normal,51.467205,normal
63,elevated,61.35595,elevated
57,elevated,54.810646,normal
54,normal,51.67065,normal
51,normal,45.257732,normal
39,normal,40.547894,normal
71,elevated,68.82313,elevated
44,normal,40.79516,normal
41,normal,45.48116,normal
52,normal,53.9934,normal
47,normal,46.88034,normal
59,elevated,58.795563,elevated
61,elevated,60.812984,elevated
53,normal,52.176857,normal
26,normal,25.536888,normal
42,normal,42.905613,normal
26,normal,24.800707,normal
26,normal,24.71329,normal
60,elevated,57.096104,elevated
58,elevated,55.802498,elevated
33,normal,32.1742,normal
54,normal,51.26866,normal
58,elevated,58.346893,elevated
40,normal,33.702866,normal
64,elevated,63.099133,elevated
53,normal,52.251724,normal
54,normal,52.67481,normal
54,normal,52.82862,normal
33,normal,31.541615,normal
37,normal,36.735775,normal
51,normal,51.1721,normal
58,elevated,55.227135,elevated
57,elevated,55.452465,elevated
56,elevated,55.04543,elevated
28,normal,25.608612,normal
22,normal,19.373545,normal
30,normal,30.861618,normal
