input_value,input_label,pred_value,pred_label
63,elevated,65.09603,elevated
53,normal,56.22231,elevated
52,normal,54.926388,normal
52,normal,52.87044,normal
40,normal,48.558178,normal
54,normal,55.795593,elevated
55,normal,56.78449,elevated
55,normal,56.33139,elevated
47,normal,46.79348,normal
32,normal,33.30501,normal
47,normal,46.552704,normal
48,normal,49.5447,normal
45,normal,43.64605,normal
47,normal,47.848244,normal
32,normal,32.051533,normal
67,elevated,66.47547,elevated
33,normal,32.556137,normal
65,elevated,62.303253,elevated
54,normal,55.495712,elevated
52,normal,53.328346,normal
48,normal,48.794487,normal
52,normal,52.71011,normal
58,elevated,59.03015,elevated
64,elevated,66.02854,elevated
59,elevated,61.204,elevated
31,normal,31.515211,normal
33,normal,36.69065,normal
43,normal,45.80144,normal
53,normal,55.096207,elevated
46,normal,48.67468,normal
58,elevated,60.184635,elevated
52,normal,53.47905,normal
48,normal,47.115505,normal
53,normal,54.11685,normal
51,normal,51.59122,normal
48,normal,49.073746,normal
65,elevated,65.938194,elevated
54,normal,54.24944,normal
54,normal,54.510754,normal
54,normal,56.85042,elevated
54,normal,56.09708,elevated
60,elevated,59.59766,elevated
49,normal,51.192562,normal
35,normal,32.812874,normal
36,normal,34.273403,normal
45,normal,45.831043,normal
33,normal,31.808489,normal
53,normal,54.29968,normal
39,normal,41.327957,normal
67,elevated,68.777374,elevated
50,normal,52.567093,normal
22,normal,23.717968,normal
64,elevated,64.17798,elevated
54,normal,53.275173,normal
48,normal,51.900074,normal
58,elevated,58.909615,elevated
36,normal,37.072872,normal
54,normal,55.615036,elevated
56,elevated,55.551365,elevated
53,normal,54.036167,normal
63,elevated,61.601532,elevated
44,normal,47.83378,normal
69,elevated,68.93862,elevated
34,normal,32.632957,normal
54,normal,55.040733,elevated
48,normal,53.207153,normal
53,normal,51.172848,normal
55,normal,56.247612,elevated
67,elevated,67.48845,elevated
32,normal,35.015892,normal
58,elevated,59.673943,elevated
53,normal,56.400013,elevated
38,normal,38.855274,normal
49,normal,51.995937,normal
61,elevated,61.997753,elevated
63,elevated,64.3132,elevated
38,normal,38.147667,normal
57,elevated,57.977856,elevated
44,normal,43.7952,normal
49,normal,50.07622,normal
52,normal,53.54409,normal
29,normal,33.369083,normal
61,elevated,62.86318,elevated
53,normal,53.64305,normal
62,elevated,63.038338,elevated
112,elevated,112.67349,elevated
52,normal,53.114414,normal
68,elevated,67.21181,elevated
29,normal,30.046019,normal
31,normal,34.307926,normal
41,normal,34.361076,normal
59,elevated,60.94437,elevated
53,normal,54.603954,normal
41,normal,45.5555,normal
56,elevated,58.18552,elevated
53,normal,55.139954,elevated
68,elevated,68.82904,elevated
52,normal,53.019745,normal
52,normal,51.183342,normal
47,normal,49.91224,normal
29,normal,27.859295,normal
41,normal,41.93362,normal
53,normal,55.855835,elevated
55,normal,56.088226,elevated
52,normal,53.15491,normal
33,normal,34.909348,normal
49,normal,51.871784,normal
37,normal,37.89277,normal
55,normal,57.765713,elevated
46,normal,47.62675,normal
57,elevated,57.5679,elevated
50,normal,50.90742,normal
55,normal,57.23885,elevated
53,normal,53.915737,normal
51,normal,53.3517,normal
53,normal,53.484272,normal
50,normal,50.348007,normal
62,elevated,60.81015,elevated
55,normal,56.688152,elevated
36,normal,37.083984,normal
44,normal,44.640583,normal
56,elevated,57.584873,elevated
59,elevated,58.394894,elevated
53,normal,53.303207,normal
44,normal,45.403313,normal
47,normal,51.09089,normal
64,elevated,65.225716,elevated
37,normal,36.0997,normal
50,normal,52.105656,normal
34,normal,38.36925,normal
53,normal,54.7683,normal
54,normal,54.625107,normal
58,elevated,59.61874,elevated
54,normal,54.459213,normal
31,normal,30.254333,normal
29,normal,30.414167,normal
37,normal,39.277344,normal
40,normal,41.695457,normal
60,elevated,60.105804,elevated
58,elevated,58.223312,elevated
44,normal,43.583294,normal
52,normal,51.217617,normal
54,normal,55.941532,elevated
55,normal,55.940643,elevated
62,elevated,63.59054,elevated
53,normal,55.78142,elevated
53,normal,53.81035,normal
43,normal,43.49089,normal
38,normal,39.73716,normal
51,normal,52.708714,normal
54,normal,56.441833,elevated
57,elevated,57.273262,elevated
57,elevated,57.524136,elevated
56,elevated,57.73799,elevated
30,normal,29.079247,normal
40,normal,39.47057,normal
37,normal,40.535545,normal
38,normal,39.60168,normal
39,normal,37.725895,normal
51,normal,51.8683,normal
55,normal,56.16793,elevated
51,normal,52.69358,normal
52,normal,53.354088,normal
58,elevated,59.114986,elevated
51,normal,54.457634,normal
40,normal,39.935745,normal
47,normal,47.41989,normal
52,normal,53.40013,normal
60,elevated,62.41561,elevated
71,elevated,70.88154,elevated
56,elevated,58.913757,elevated
33,normal,33.045975,normal
61,elevated,64.065414,elevated
38,normal,39.155014,normal
42,normal,42.569855,normal
63,elevated,63.976765,elevated
36,normal,35.476303,normal
52,normal,54.33564,normal
64,elevated,65.64714,elevated
61,elevated,61.63697,elevated
52,normal,52.497387,normal
60,elevated,57.33679,elevated
57,elevated,57.766357,elevated
69,elevated,68.58538,elevated
37,normal,37.516624,normal
48,normal,48.477047,normal
64,elevated,63.140465,elevated
51,normal,53.114765,normal
60,elevated,59.958233,elevated
55,normal,56.89809,elevated
53,normal,55.289032,elevated
58,elevated,58.356586,elevated
51,normal,49.619358,normal
49,normal,52.785145,normal
43,normal,43.372192,normal
47,normal,51.106106,normal
54,normal,54.920208,normal
48,normal,51.273716,normal
57,elevated,56.86062,elevated
52,normal,52.243725,normal
55,normal,54.628563,normal
58,elevated,59.706688,elevated
51,normal,48.94813,normal
63,elevated,61.32801,elevated
33,normal,33.279182,normal
69,elevated,69.62849,elevated
47,normal,45.896202,normal
52,normal,52.001892,normal
52,normal,52.79471,normal
60,elevated,63.01407,elevated
55,normal,55.01411,elevated
60,elevated,61.733097,elevated
69,elevated,70.47415,elevated
50,normal,51.21197,normal
56,elevated,54.463398,normal
67,elevated,68.67927,elevated
54,normal,54.05245,normal
62,elevated,63.909504,elevated
59,elevated,61.32684,elevated
40,normal,41.778408,normal
39,normal,40.549152,normal
26,normal,25.752354,normal
51,normal,51.312954,normal
54,normal,54.91503,normal
55,normal,54.17552,normal
58,elevated,59.48739,elevated
38,normal,45.209103,normal
36,normal,38.44208,normal
52,normal,53.742744,normal
43,normal,42.413513,normal
29,normal,30.688684,normal
32,normal,33.602898,normal
52,normal,52.915237,normal
40,normal,38.94644,normal
63,elevated,67.42914,elevated
52,normal,53.552906,normal
26,normal,26.457842,normal
57,elevated,58.95924,elevated
55,normal,55.69849,elevated
42,normal,42.728905,normal
45,normal,47.346485,normal
43,normal,42.861828,normal
37,normal,36.848892,normal
53,normal,54.015705,normal
52,normal,53.6138,normal
38,normal,43.976044,normal
58,elevated,60.79614,elevated
49,normal,54.59359,normal
81,elevated,88.767426,elevated
49,normal,51.709164,normal
48,normal,49.16403,normal
55,normal,55.70806,elevated
53,normal,49.919792,normal
70,elevated,70.37222,elevated
44,normal,46.966732,normal
55,normal,57.17015,elevated
61,elevated,60.87937,elevated
52,normal,53.17717,normal
35,normal,36.652046,normal
56,elevated,57.369995,elevated
38,normal,42.067944,normal
34,normal,37.014893,normal
56,elevated,56.663986,elevated
61,elevated,63.263515,elevated
57,elevated,58.90868,elevated
47,normal,45.879387,normal
53,normal,53.976795,normal
36,normal,37.766197,normal
52,normal,53.242393,normal
54,normal,54.860138,normal
64,elevated,64.35663,elevated
51,normal,54.613297,normal
46,normal,42.879467,normal
36,normal,40.021626,normal
54,normal,55.533215,elevated
58,elevated,58.667503,elevated
40,normal,37.095936,normal
49,normal,49.50726,normal
45,normal,44.68757,normal
52,normal,54.310684,normal
49,normal,50.618324,normal
53,normal,54.28247,normal
43,normal,47.923477,normal
52,normal,50.155033,normal
40,normal,43.11343,normal
40,normal,40.15402,normal
44,normal,40.582703,normal
75,elevated,75.472885,elevated
39,normal,41.90077,normal
68,elevated,66.83351,elevated
35,normal,33.198925,normal
51,normal,51.849483,normal
57,elevated,58.765907,elevated
47,normal,44.352776,normal
46,normal,44.526978,normal
53,normal,54.02546,normal
60,elevated,62.06477,elevated
22,normal,22.320395,normal
52,normal,55.01767,elevated
52,normal,53.097137,normal
41,normal,38.244545,normal
49,normal,54.046467,normal
52,normal,53.10118,normal
41,normal,38.218544,normal
62,elevated,64.406845,elevated
46,normal,44.221104,normal
39,normal,42.990185,normal
50,normal,50.65202,normal
55,normal,54.871788,normal
56,elevated,57.688984,elevated
47,normal,49.415188,normal
45,normal,49.668236,normal
56,elevated,56.19645,elevated
46,normal,43.780056,normal
44,normal,48.008728,normal
60,elevated,59.540356,elevated
44,normal,44.008423,normal
53,normal,52.908325,normal
60,elevated,62.03308,elevated
55,normal,55.978844,elevated
53,normal,54.49524,normal
61,elevated,63.21673,elevated
52,normal,53.201763,normal
43,normal,44.15675,normal
45,normal,48.02366,normal
57,elevated,59.49467,elevated
54,normal,55.144424,elevated
56,elevated,56.95493,elevated
84,elevated,86.71737,elevated
58,elevated,58.088646,elevated
64,elevated,65.03832,elevated
56,elevated,57.3516,elevated
53,normal,53.66043,normal
53,normal,55.02586,elevated
47,normal,48.84826,normal
55,normal,56.525383,elevated
52,normal,49.659065,normal
34,normal,33.657036,normal
55,normal,58.53844,elevated
48,normal,49.68932,normal
34,normal,33.48359,normal
36,normal,37.058205,normal
45,normal,47.617626,normal
57,elevated,57.929356,elevated
