input_value,input_label,pred_value,pred_label
55,normal,55.863422,elevated
49,normal,50.393505,normal
57,elevated,57.59742,elevated
49,normal,52.735527,normal
34,normal,31.506762,normal
62,elevated,62.88973,elevated
65,elevated,65.33035,elevated
46,normal,45.49482,normal
56,elevated,56.21467,elevated
53,normal,53.257675,normal
59,elevated,60.059055,elevated
57,elevated,58.1379,elevated
69,elevated,69.280815,elevated
57,elevated,57.921955,elevated
105,elevated,105.434204,elevated
57,elevated,57.968395,elevated
32,normal,33.125923,normal
49,normal,48.70673,normal
52,normal,52.84478,normal
62,elevated,65.64902,elevated
110,elevated,109.37732,elevated
54,normal,54.945686,normal
56,elevated,56.443546,elevated
38,normal,43.596085,normal
58,elevated,57.569733,elevated
61,elevated,62.83074,elevated
55,normal,59.13054,elevated
41,normal,43.065453,normal
59,elevated,59.465668,elevated
58,elevated,58.338768,elevated
41,normal,43.843117,normal
94,elevated,93.536,elevated
66,elevated,67.58833,elevated
71,elevated,70.54716,elevated
57,elevated,57.244476,elevated
52,normal,53.694927,normal
96,elevated,93.74325,elevated
53,normal,55.864807,elevated
56,elevated,56.970646,elevated
46,normal,45.975735,normal
39,normal,41.175,normal
62,elevated,64.03854,elevated
60,elevated,63.10475,elevated
62,elevated,61.370136,elevated
55,normal,57.05978,elevated
57,elevated,57.67746,elevated
46,normal,46.512417,normal
29,normal,30.424831,normal
64,elevated,66.02271,elevated
57,elevated,56.878895,elevated
41,normal,42.038723,normal
59,elevated,57.73764,elevated
64,elevated,63.502888,elevated
75,elevated,77.89568,elevated
56,elevated,56.957962,elevated
61,elevated,61.571968,elevated
57,elevated,57.395725,elevated
51,normal,50.52683,normal
49,normal,48.053738,normal
56,elevated,56.58476,elevated
54,normal,54.246456,normal
64,elevated,65.49739,elevated
35,normal,39.07349,normal
53,normal,53.231163,normal
63,elevated,62.842354,elevated
57,elevated,57.404602,elevated
56,elevated,55.772545,elevated
45,normal,45.519943,normal
59,elevated,58.398323,elevated
45,normal,45.988342,normal
74,elevated,74.74293,elevated
61,elevated,61.9993,elevated
44,normal,43.37672,normal
47,normal,49.522667,normal
54,normal,55.566475,elevated
71,elevated,69.13117,elevated
56,elevated,56.469048,elevated
59,elevated,61.79142,elevated
52,normal,52.81505,normal
63,elevated,62.948586,elevated
64,elevated,68.25803,elevated
58,elevated,58.546772,elevated
52,normal,52.998672,normal
47,normal,48.562992,normal
59,elevated,58.066357,elevated
51,normal,50.888336,normal
61,elevated,62.66046,elevated
58,elevated,59.96909,elevated
53,normal,54.86176,normal
61,elevated,62.030018,elevated
59,elevated,60.378815,elevated
54,normal,53.89302,normal
54,normal,55.66522,elevated
